id,latitude,longitude,neighbourhood_cleansed,room_type,accommodates,bedrooms,beds,bathrooms_clean,price,price_per_person,minimum_nights,availability_365,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,number_of_reviews,reviews_per_month,review_scores_rating
42703228,38.70372,-9.16297,Estrela,Entire home/apt,6,2.0,3.0,1.0,105.0,17.5,1,254,0.0,1.0,1.0,1,304,5.11,4.47
42703734,38.70576,-9.16266,Estrela,Entire home/apt,4,1.0,2.0,1.0,91.0,22.75,1,107,0.0,1.0,1.0,0,216,3.35,4.57
42705267,38.75926,-9.22977,Mina de gua,Entire home/apt,4,2.0,2.0,1.5,76.0,19.0,3,190,0.0,1.0,1.0,0,47,0.79,4.7
42707756,38.71200180053711,-9.145719528198242,Misericrdia,Entire home/apt,4,1.0,2.0,1.0,77.0,19.25,1,235,0.0,1.0,1.0,1,11,0.24,4.27
42709151,38.720401763916016,-9.143159866333008,Santo Antnio,Entire home/apt,4,1.0,2.0,1.0,111.0,27.75,1,284,0.0,1.0,1.0,1,98,1.66,4.37
42710307,38.72039,-9.13262,Arroios,Private room,2,1.0,1.0,2.0,42.0,21.0,3,264,0.0,1.0,1.0,1,32,1.33,4.63
42710310,38.72129,-9.13445,Arroios,Private room,2,1.0,1.0,2.0,44.0,22.0,3,252,0.0,1.0,1.0,1,25,1.49,4.64
42710406,38.70533,-9.16421,Estrela,Entire home/apt,3,2.0,2.0,1.0,121.0,40.333333333333336,1,332,0.0,1.0,1.0,0,351,5.89,4.62
42715567,38.71691,-9.12367,So Vicente,Entire home/apt,4,2.0,2.0,1.0,76.0,19.0,3,192,0.0,1.0,1.0,1,35,0.6,4.66
42728168,38.79248,-9.38076,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,2,1.0,1.0,1.0,60.0,30.0,2,109,1.0,1.0,1.0,1,296,4.96,4.88
42729412,38.7945,-9.46862,Colares,Entire home/apt,6,2.0,4.0,1.0,78.0,13.0,3,184,0.0,1.0,1.0,1,27,0.44,4.93
42730152,38.71068,-9.13077,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,104.0,52.0,2,337,0.0,1.0,1.0,1,175,2.94,4.61
42732972,38.70958,-9.12866,Santa Maria Maior,Entire home/apt,4,2.0,2.0,1.0,105.0,26.25,2,230,0.0,1.0,1.0,1,226,3.51,4.45
42738689,38.72088,-9.15496,Santo Antnio,Entire home/apt,2,1.0,2.0,1.0,104.0,52.0,2,289,1.0,1.0,1.0,0,1,0.02,5.0
42739091,39.22209,-9.30302,Lourinh e Atalaia,Private room,2,1.0,1.0,1.0,50.0,25.0,2,237,0.0,1.0,1.0,1,13,0.28,4.69
42739579,38.70864,-9.14558,Misericrdia,Entire home/apt,2,1.0,2.0,1.0,225.0,112.5,3,151,1.0,1.0,1.0,1,280,4.61,4.96
42754072,38.71131,-9.13012,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,100.0,50.0,2,324,0.0,1.0,1.0,1,174,2.7,4.59
42754510,38.70947,-9.12863,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,115.0,57.5,2,348,0.0,1.0,1.0,1,146,2.27,4.77
42754966,38.70896,-9.12855,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,96.0,48.0,2,356,0.0,1.0,1.0,1,46,0.71,4.43
42758122,38.71637,-9.12189,So Vicente,Entire home/apt,3,1.0,2.0,1.0,165.0,55.0,2,150,0.0,1.0,1.0,1,49,1.38,4.53
42771006,38.68867,-9.35397,Carcavelos e Parede,Entire home/apt,2,1.0,1.0,1.0,101.0,50.5,1,356,0.0,1.0,1.0,1,99,2.09,4.82
42771771,38.68843,-9.35486,Carcavelos e Parede,Entire home/apt,1,1.0,1.0,1.0,77.0,77.0,1,339,0.0,1.0,1.0,1,102,2.14,4.64
42774932,38.95283,-9.41237,Ericeira,Entire home/apt,3,2.0,2.0,1.0,72.0,24.0,3,301,0.0,1.0,1.0,0,36,0.75,4.78
42777305,38.75502,-9.19953,Benfica,Entire home/apt,3,2.0,2.0,1.0,153.0,51.0,7,206,0.0,1.0,1.0,0,3,0.11,4.0
42783989,38.71321,-9.12671,Santa Maria Maior,Entire home/apt,6,2.0,3.0,2.0,130.0,21.666666666666668,2,343,0.0,1.0,1.0,1,359,5.56,4.52
42787979,38.79867,-9.38717,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,2,1.0,2.0,1.0,139.0,69.5,4,110,1.0,1.0,1.0,1,46,0.98,4.98
42791905,38.79989,-9.38736,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,4,1.0,2.0,1.0,126.0,31.5,4,118,1.0,1.0,1.0,1,29,0.6,4.93
42793060,38.80001,-9.38701,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,4,1.0,2.0,1.0,138.0,34.5,2,116,1.0,1.0,1.0,1,4,0.11,5.0
42799434,38.71042,-9.13609,Santa Maria Maior,Entire home/apt,4,2.0,3.0,1.5,209.0,52.25,1,305,0.0,1.0,1.0,1,98,2.07,4.72
42802829,38.71227,-9.16801,Estrela,Entire home/apt,4,2.0,2.0,1.5,158.0,39.5,1,240,0.0,1.0,1.0,1,107,1.81,4.68
42813565,38.71612,-9.12378,So Vicente,Entire home/apt,3,1.0,2.0,1.0,186.0,62.0,2,30,0.0,1.0,1.0,1,35,0.92,4.54
42814057,38.7167,-9.12312,So Vicente,Entire home/apt,4,2.0,2.0,1.0,138.0,34.5,2,344,0.0,1.0,1.0,1,110,1.86,4.4
42823890,38.72923,-9.14029,Arroios,Entire home/apt,2,1.0,1.0,1.0,97.0,48.5,3,361,1.0,0.0,1.0,1,15,0.26,4.73
42830734,38.70723143986698,-9.145623339557527,Misericrdia,Entire home/apt,5,2.0,2.0,2.0,265.0,53.0,1,56,0.0,1.0,1.0,0,88,2.21,4.95
42832805,38.68876,-9.35345,Carcavelos e Parede,Entire home/apt,2,1.0,1.0,1.0,85.0,42.5,1,360,0.0,1.0,1.0,1,708,14.87,4.63
42846218,38.71068,-9.13739,Santa Maria Maior,Entire home/apt,8,4.0,5.0,2.0,247.0,30.875,2,276,1.0,1.0,1.0,0,186,5.02,4.61
42851201,38.72102,-9.15245,Santo Antnio,Entire home/apt,4,0.0,2.0,1.0,117.0,29.25,1,331,0.0,0.0,1.0,1,49,0.85,4.71
42854363,38.72104,-9.15251,Santo Antnio,Entire home/apt,2,1.0,1.0,1.0,102.0,51.0,1,360,0.0,0.0,1.0,1,44,0.75,4.7
42856471,39.01411,-9.41947,Encarnao,Entire home/apt,10,4.0,5.0,3.5,428.0,42.8,1,114,0.0,1.0,1.0,1,8,0.13,4.88
42871320,39.23677,-9.32041,Lourinh e Atalaia,Entire home/apt,2,0.0,1.0,1.0,64.0,32.0,2,177,0.0,1.0,1.0,0,3,0.05,5.0
42873789,38.71345,-9.14463,Misericrdia,Entire home/apt,2,1.0,1.0,1.0,110.0,55.0,3,217,1.0,1.0,1.0,1,249,6.4,4.89
42874313,39.23594,-9.31909,Lourinh e Atalaia,Entire home/apt,2,0.0,1.0,1.0,64.0,32.0,2,177,0.0,1.0,1.0,0,0,0.0,4.76
42875064,39.23654,-9.32029,Lourinh e Atalaia,Entire home/apt,4,0.0,2.0,1.0,99.0,24.75,2,173,0.0,1.0,1.0,0,1,0.09,5.0
42878898,39.23455,-9.31942,Lourinh e Atalaia,Entire home/apt,4,1.0,3.0,1.0,86.0,21.5,2,176,0.0,1.0,1.0,0,3,0.05,5.0
42879117,39.23535,-9.31988,Lourinh e Atalaia,Entire home/apt,4,1.0,3.0,1.0,86.0,21.5,2,172,0.0,1.0,1.0,0,1,0.04,5.0
42879825,39.23461,-9.3202,Lourinh e Atalaia,Entire home/apt,4,2.0,2.0,1.0,121.0,30.25,2,173,0.0,1.0,1.0,0,4,0.11,4.75
42880712,38.68694,-9.35077,Carcavelos e Parede,Entire home/apt,4,2.0,3.0,1.5,81.0,20.25,60,83,0.0,1.0,1.0,0,0,0.0,4.76
42884290,38.72754,-9.14489,Santo Antnio,Entire home/apt,2,1.0,2.0,1.0,77.0,38.5,3,116,1.0,1.0,1.0,0,71,1.52,4.87
42945151,38.71029,-9.15869,Estrela,Entire home/apt,4,2.0,2.0,1.0,186.0,46.5,2,257,1.0,1.0,1.0,1,63,1.94,4.89
42969616,38.94299,-9.41267,Carvoeira,Private room,2,1.0,1.0,1.0,150.0,75.0,3,350,0.0,1.0,1.0,0,0,0.0,4.76
42972656,39.16105,-9.11382,Vila Verde dos Francos,Private room,2,1.0,2.0,1.0,71.0,35.5,1,349,0.0,1.0,1.0,1,4,0.07,4.75
42978399,38.7164,-9.13353,Santa Maria Maior,Entire home/apt,4,1.0,2.0,1.0,105.0,26.25,3,102,0.0,1.0,1.0,1,29,0.49,4.24
43006497,38.71670150756836,-9.141090393066406,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,178.0,89.0,1,314,0.0,1.0,1.0,1,62,1.25,4.6
43017435,38.70439910888672,-9.200139999389648,Ajuda,Entire home/apt,4,1.0,2.0,1.0,97.0,24.25,1,297,0.0,1.0,1.0,1,87,1.87,4.16
43031525,38.71654,-9.15489,Santo Antnio,Entire home/apt,5,2.0,2.0,1.0,163.0,32.6,3,302,0.0,1.0,1.0,1,0,0.0,4.76
43034074,38.69486,-9.32544,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Entire home/apt,6,4.0,5.0,3.0,225.0,37.5,6,27,0.0,1.0,1.0,0,3,0.09,5.0
43043140,38.9641,-9.41427,Ericeira,Private room,2,1.0,1.0,1.0,75.0,37.5,1,179,0.0,1.0,1.0,1,2,0.71,5.0
43043283,38.96362,-9.41538,Ericeira,Private room,3,1.0,3.0,1.0,87.0,29.0,1,175,0.0,1.0,1.0,1,0,0.0,4.76
43050607,38.70532,-9.20307,Belm,Entire home/apt,4,2.0,3.0,1.5,89.0,22.25,2,233,0.0,1.0,1.0,0,154,2.45,4.75
43068550,38.71293,-9.12629,Santa Maria Maior,Entire home/apt,4,2.0,3.0,1.0,144.0,36.0,2,278,0.0,1.0,1.0,1,181,2.93,4.69
43094339,38.70994,-9.16112,Estrela,Entire home/apt,3,1.0,1.0,1.0,143.0,47.666666666666664,7,181,1.0,1.0,1.0,0,39,1.45,4.97
43095149,38.7082,-9.16036,Estrela,Entire home/apt,3,1.0,1.0,1.0,171.0,57.0,7,124,1.0,1.0,1.0,0,57,1.46,5.0
43095449,38.81974,-9.46406,Colares,Private room,4,1.0,1.0,1.0,100.0,25.0,1,122,0.0,1.0,1.0,1,50,1.06,4.46
43095476,38.71384,-9.14756,Misericrdia,Entire home/apt,2,1.0,1.0,1.0,104.0,52.0,4,166,1.0,1.0,1.0,0,19,1.26,4.89
43101017,38.69341,-9.36931,Cascais e Estoril,Entire home/apt,4,2.0,2.0,2.5,178.0,44.5,3,98,0.0,1.0,1.0,1,26,0.43,4.81
43103302,38.74757766723633,-9.107911109924316,Marvila,Private room,2,1.0,1.0,1.0,29.0,14.5,1,62,0.0,1.0,1.0,0,30,1.19,4.47
43105291,38.74756622314453,-9.10792636871338,Marvila,Private room,2,1.0,1.0,1.0,29.0,14.5,1,64,0.0,1.0,1.0,0,38,1.51,4.5
43105377,38.74756622314453,-9.10792636871338,Marvila,Private room,1,1.0,1.0,1.0,26.0,26.0,1,58,0.0,1.0,1.0,0,36,1.42,4.83
43105496,38.74756622314453,-9.10792636871338,Marvila,Private room,2,1.0,2.0,1.0,29.0,14.5,1,57,0.0,1.0,1.0,0,33,1.31,4.67
43108649,38.93397,-9.40104,Carvoeira,Entire home/apt,6,2.0,3.0,2.0,102.0,17.0,4,303,0.0,1.0,1.0,1,5,0.2,5.0
43123115,38.707427978515625,-9.45815372467041,Cascais e Estoril,Entire home/apt,2,1.0,1.0,1.0,190.0,95.0,5,111,0.0,1.0,1.0,0,23,0.39,5.0
43129761,38.72768,-9.14394,Arroios,Entire home/apt,9,3.0,5.0,2.0,154.0,17.11111111111111,4,306,1.0,1.0,1.0,1,58,1.17,4.72
43133819,38.78846,-9.44958,Colares,Entire home/apt,6,3.0,3.0,2.0,290.0,48.333333333333336,4,148,0.0,1.0,1.0,0,14,0.23,4.86
43141802,38.71048,-9.1518,Misericrdia,Private room,2,1.0,1.0,1.0,206.0,103.0,1,348,0.0,1.0,1.0,1,5,0.08,5.0
43142102,38.71076,-9.15104,Misericrdia,Private room,2,1.0,1.0,1.0,110.0,55.0,1,365,0.0,1.0,1.0,1,85,1.41,4.4
43186009,38.69694,-9.19787,Belm,Entire home/apt,3,1.0,1.0,1.0,100.0,33.333333333333336,5,235,0.0,1.0,1.0,1,97,2.14,4.77
43193630,38.71336,-9.1295,So Vicente,Entire home/apt,4,1.0,2.0,1.0,158.0,39.5,1,352,1.0,1.0,1.0,1,76,1.91,4.64
43193684,39.15951,-9.11393,Vila Verde dos Francos,Private room,2,1.0,1.0,1.0,62.0,31.0,1,346,0.0,1.0,1.0,1,3,0.09,5.0
43237641,38.79631,-9.39087,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,4,2.0,2.0,1.0,55.0,13.75,2,324,0.0,1.0,1.0,1,139,2.26,4.42
43264549,38.726448,-9.147266,Santo Antnio,Private room,2,1.0,2.0,6.5,80.0,40.0,1,312,1.0,1.0,1.0,1,18,0.39,4.67
43264721,38.71238,-9.13602,Santa Maria Maior,Entire home/apt,4,1.0,2.0,1.0,144.0,36.0,2,243,1.0,1.0,1.0,1,97,1.59,4.7
43265189,38.70985,-9.13495,Santa Maria Maior,Entire home/apt,5,2.0,2.0,2.0,347.0,69.4,1,267,1.0,1.0,1.0,1,128,2.06,4.63
43265412,38.7405,-9.15881,So Domingos de Benfica,Entire home/apt,8,4.0,7.0,2.0,212.0,26.5,2,69,0.0,1.0,1.0,1,124,2.05,4.81
43266109,38.7143,-9.14527,Misericrdia,Entire home/apt,3,1.0,2.0,1.0,120.0,40.0,1,287,0.0,1.0,1.0,0,207,3.55,4.52
43298365,38.83957,-9.46199,Colares,Entire home/apt,2,1.0,1.0,1.0,166.0,83.0,2,264,1.0,1.0,1.0,1,177,2.84,4.89
43298704,38.84023,-9.46087,Colares,Entire home/apt,2,1.0,1.0,1.0,161.0,80.5,1,244,1.0,1.0,1.0,1,114,1.83,4.9
43301811,38.71376,-9.14057,Santa Maria Maior,Entire home/apt,2,1.0,2.0,1.0,88.0,44.0,2,147,1.0,1.0,1.0,0,72,3.09,4.79
43304820,38.684658,-9.350446,Carcavelos e Parede,Entire home/apt,7,4.0,7.0,2.0,446.0,63.714285714285715,4,65,1.0,1.0,1.0,0,67,1.13,4.96
43306893,38.74709,-9.10416,Marvila,Entire home/apt,4,2.0,3.0,1.0,124.0,31.0,1,239,0.0,1.0,1.0,1,29,0.5,4.31
43310408,38.96126,-9.4151,Ericeira,Entire home/apt,4,2.0,3.0,1.0,98.0,24.5,4,313,1.0,1.0,1.0,1,70,1.13,4.61
43324572,38.84434,-9.43169,So Joo das Lampas e Terrugem,Entire home/apt,2,1.0,1.0,1.0,180.0,90.0,3,242,1.0,1.0,1.0,0,165,2.72,4.96
43332816,38.81809,-9.45575,Colares,Entire home/apt,8,5.0,8.0,2.0,200.0,25.0,7,295,1.0,1.0,1.0,1,22,0.37,5.0
43345828,38.93952,-9.06401,"Alhandra, So Joo dos Montes e Calhandriz",Private room,2,2.0,2.0,1.0,149.0,74.5,1,164,1.0,1.0,1.0,0,3,0.13,5.0
43354631,38.71117,-9.12985,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,138.0,69.0,2,293,1.0,1.0,1.0,0,140,2.85,4.94
43358181,38.90311,-9.04799,Alverca do Ribatejo e Sobralinho,Entire home/apt,7,2.0,3.0,1.0,74.0,10.571428571428571,5,362,1.0,1.0,1.0,0,32,0.58,4.91
43362802,38.7117,-9.16352,Estrela,Entire home/apt,10,4.0,9.0,2.0,175.0,17.5,3,331,1.0,1.0,1.0,0,149,2.41,4.71
43369443,38.71232,-9.15975,Estrela,Entire home/apt,6,2.0,3.0,1.0,119.0,19.833333333333332,1,218,0.0,1.0,1.0,1,256,4.33,4.48
43371113,38.71157,-9.14398,Misericrdia,Entire home/apt,10,5.0,6.0,2.0,291.0,29.1,3,253,1.0,1.0,1.0,1,256,4.36,4.92
43394115,38.70841,-9.15802,Estrela,Entire home/apt,3,2.0,2.0,1.5,145.0,48.333333333333336,2,313,1.0,1.0,1.0,1,95,1.6,4.69
43401271,38.69781,-9.42152,Cascais e Estoril,Entire home/apt,4,1.0,3.0,1.0,259.0,64.75,1,346,1.0,1.0,1.0,0,0,0.0,4.76
43411004,38.80175,-9.39266,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,2,1.0,1.0,1.0,38.0,19.0,1,237,0.0,1.0,1.0,1,19,0.31,3.95
43411140,38.70857,-9.14254,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,137.0,68.5,3,233,1.0,1.0,1.0,0,115,1.87,4.8
43433247,38.69111,-9.33633,Carcavelos e Parede,Private room,2,1.0,1.0,1.0,48.0,24.0,1,264,0.0,1.0,1.0,0,0,0.0,4.76
43437638,39.21169,-9.32133,Santa Brbara,Entire home/apt,10,4.0,4.0,4.0,190.0,19.0,2,298,1.0,1.0,1.0,1,84,1.36,4.95
43442655,38.6986,-9.42681,Cascais e Estoril,Entire home/apt,6,3.0,3.0,2.0,350.0,58.333333333333336,4,299,0.0,1.0,1.0,0,38,0.83,4.95
43447661,38.72198598961055,-9.134074793967782,Arroios,Entire home/apt,4,2.0,3.0,1.0,203.0,50.75,2,202,0.0,1.0,1.0,0,77,2.91,5.0
43450843,38.72549,-9.14635,Santo Antnio,Entire home/apt,4,2.0,2.0,2.0,131.0,32.75,5,262,0.0,1.0,1.0,1,27,0.45,4.96
43467480,38.71714,-9.13808,Arroios,Entire home/apt,13,7.0,11.0,8.5,587.0,45.15384615384615,3,112,1.0,1.0,1.0,0,91,2.01,4.79
43482719,38.8068,-9.47001,Colares,Entire home/apt,4,2.0,2.0,3.5,201.0,50.25,5,290,0.0,1.0,1.0,1,38,0.63,4.76
43484837,38.969421,-9.413325,Ericeira,Entire home/apt,6,2.0,5.0,2.0,220.0,36.666666666666664,5,308,0.0,1.0,1.0,0,6,0.1,4.67
43495415,39.00655,-9.41796,Santo Isidoro,Entire home/apt,5,2.0,3.0,1.0,83.0,16.6,7,284,1.0,1.0,1.0,1,45,0.73,4.96
43505126,38.69788,-9.19577,Belm,Entire home/apt,10,4.0,4.0,3.0,316.0,31.6,5,170,1.0,1.0,1.0,0,106,1.74,4.88
43506058,38.70499,-9.19485,Ajuda,Entire home/apt,8,3.0,6.0,2.0,151.0,18.875,4,209,1.0,1.0,1.0,0,127,2.08,4.83
43506708,38.71057,-9.13578,Santa Maria Maior,Entire home/apt,6,2.0,4.0,1.0,195.0,32.5,1,304,0.0,0.0,1.0,1,143,2.34,4.19
43514903,38.70874,-9.13159,Santa Maria Maior,Entire home/apt,6,3.0,4.0,1.0,135.0,22.5,4,160,1.0,1.0,1.0,0,122,2.03,4.89
43528844,39.18709,-9.1139,Vilar,Entire home/apt,6,3.0,3.0,3.0,180.0,30.0,5,325,0.0,1.0,1.0,0,13,0.28,4.77
43532870,38.71489,-9.13222,Santa Maria Maior,Entire home/apt,2,1.0,2.0,1.0,76.0,38.0,2,234,0.0,1.0,1.0,1,29,0.48,4.66
43533945,38.82655,-9.27377,"Almargem do Bispo, Pro Pinheiro e Montelavar",Entire home/apt,4,1.0,2.0,1.5,244.0,61.0,1,334,1.0,0.0,1.0,1,12,0.32,4.5
43534394,38.75874,-9.25426,Queluz e Belas,Private room,2,1.0,1.0,1.0,18.0,9.0,1,338,0.0,1.0,1.0,0,1,0.02,5.0
43540833,38.72251,-9.15644,Santo Antnio,Entire home/apt,2,1.0,1.0,1.0,126.0,63.0,2,86,1.0,1.0,1.0,0,1,0.02,5.0
43550777,38.7587,-9.11467,Marvila,Entire home/apt,16,8.0,15.0,3.0,808.0,50.5,10,28,1.0,1.0,1.0,0,0,0.0,4.76
43556742,38.70787,-9.14925,Misericrdia,Entire home/apt,3,1.0,2.0,1.0,123.0,41.0,3,149,1.0,1.0,1.0,1,71,1.15,4.83
43562815,38.80045,-9.33347,Algueiro-Mem Martins,Private room,2,0.0,1.0,1.0,43.0,21.5,3,270,0.0,1.0,1.0,0,1,0.11,5.0
43563882,38.707,-9.14196,Misericrdia,Entire home/apt,4,2.0,2.0,2.0,299.0,74.75,1,302,1.0,1.0,1.0,1,208,3.44,4.84
43563899,38.70841,-9.14649,Misericrdia,Private room,1,1.0,1.0,1.0,29.0,29.0,20,224,0.0,1.0,1.0,0,27,0.7,4.7
43568745,38.79365,-9.38396,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Private room,3,1.0,2.0,1.0,150.0,50.0,1,361,0.0,1.0,1.0,0,0,0.0,4.76
43585139,38.96374,-9.41694,Ericeira,Private room,3,1.0,2.0,1.0,125.0,41.666666666666664,1,328,0.0,1.0,1.0,0,8,0.3,4.75
43603149,38.70204,-9.37036,Carcavelos e Parede,Private room,2,1.0,1.0,4.0,47.0,23.5,5,237,1.0,1.0,1.0,1,1,0.09,5.0
43607980,39.00391,-9.41918,Santo Isidoro,Entire home/apt,6,2.0,3.0,1.0,90.0,15.0,4,283,0.0,1.0,1.0,1,19,0.32,4.89
43619891,38.71681,-9.14981,Santo Antnio,Entire home/apt,4,2.0,2.0,1.5,306.0,76.5,3,299,1.0,1.0,1.0,0,79,1.72,4.97
43621212,38.7175,-9.14782,Santo Antnio,Entire home/apt,2,1.0,1.0,1.0,55.0,27.5,3,216,1.0,1.0,1.0,1,100,1.63,4.78
43623719,38.81043,-9.44917,Colares,Entire home/apt,8,5.0,5.0,4.0,304.0,38.0,4,68,1.0,1.0,1.0,0,13,0.27,4.77
43626700,39.28048,-9.30817,Lourinh e Atalaia,Entire home/apt,10,5.0,5.0,4.0,285.0,28.5,4,212,0.0,0.0,1.0,1,18,0.3,4.5
43651024,38.70836,-9.15321,Estrela,Entire home/apt,4,2.0,2.0,2.5,283.0,70.75,2,271,1.0,1.0,1.0,0,142,2.47,4.9
43659835,38.73535,-9.13245,Arroios,Entire home/apt,2,1.0,1.0,1.0,90.0,45.0,1,291,0.0,1.0,1.0,1,36,0.59,4.22
43664470,38.72309,-9.15543,Santo Antnio,Entire home/apt,4,2.0,2.0,1.0,185.0,46.25,2,172,0.0,1.0,1.0,1,4,0.16,4.5
43664734,38.71962,-9.14633,Santo Antnio,Entire home/apt,3,1.0,2.0,1.5,175.0,58.333333333333336,3,279,1.0,1.0,1.0,0,170,2.78,4.97
43668575,38.69982,-9.43905,Cascais e Estoril,Entire home/apt,6,3.0,2.0,2.0,475.0,79.16666666666667,2,180,0.0,1.0,1.0,0,0,0.0,4.76
43670598,38.71933,-9.14268,Santo Antnio,Private room,2,1.0,1.0,1.0,72.0,36.0,3,6,1.0,1.0,1.0,0,5,0.18,4.8
43673909,38.69622,-9.32788,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Entire home/apt,2,0.0,0.0,1.0,53.0,26.5,2,301,1.0,1.0,1.0,1,64,2.52,4.81
43675926,38.89879989624024,-9.4308500289917,So Joo das Lampas e Terrugem,Entire home/apt,6,2.0,3.0,1.0,118.0,19.666666666666668,1,309,0.0,1.0,1.0,1,12,0.2,4.17
43676708,38.71517,-9.12951,So Vicente,Entire home/apt,3,2.0,2.0,1.0,86.0,28.666666666666668,3,245,1.0,1.0,1.0,0,126,2.17,4.42
43679594,38.70959,-9.13076,Santa Maria Maior,Entire home/apt,2,1.0,1.0,1.0,114.0,57.0,3,248,1.0,1.0,1.0,0,304,5.03,4.86
43684756,38.70383,-9.16439,Estrela,Entire home/apt,4,1.0,0.0,1.0,74.0,18.5,3,128,1.0,1.0,1.0,0,103,1.79,4.65
43687141,38.71958,-9.14314,Santo Antnio,Private room,2,1.0,2.0,1.0,51.0,25.5,3,1,1.0,1.0,1.0,0,31,0.53,4.71
43688451,38.71951,-9.14127,Santo Antnio,Private room,2,1.0,2.0,1.0,59.0,29.5,3,4,1.0,1.0,1.0,0,12,0.2,4.17
43697952,38.71725,-9.1255,So Vicente,Entire home/apt,2,1.0,1.0,1.0,111.0,55.5,3,239,1.0,1.0,1.0,0,149,2.48,4.81
43713773,38.71857369902301,-9.119360274703077,So Vicente,Private room,2,1.0,1.0,1.0,33.0,16.5,1,346,0.0,1.0,1.0,1,44,1.73,4.68
43714083,38.80115,-9.3831,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,5,2.0,4.0,1.0,130.0,26.0,3,239,1.0,1.0,1.0,1,105,1.75,4.98
43720425,38.68344,-9.34585,Carcavelos e Parede,Entire home/apt,4,1.0,2.0,1.0,126.0,31.5,3,269,1.0,1.0,1.0,1,62,1.02,4.87
43725381,38.68518,-9.32902,Carcavelos e Parede,Entire home/apt,4,2.0,2.0,1.0,180.0,45.0,10,183,0.0,1.0,1.0,0,12,0.2,5.0
43728728,38.96891,-9.41784,Ericeira,Entire home/apt,5,2.0,5.0,1.0,91.0,18.2,7,198,1.0,1.0,1.0,1,45,0.76,4.87
43734880,38.761962890625,-9.115682601928713,Olivais,Private room,6,1.0,1.0,1.0,130.0,21.666666666666668,5,299,0.0,1.0,1.0,0,7,0.12,4.29
43735417,38.75428,-9.09362,Parque das Naes,Entire home/apt,4,1.0,2.0,1.0,121.0,30.25,1,251,1.0,1.0,1.0,1,292,4.79,4.84
43735437,38.7172,-9.15507,Santo Antnio,Entire home/apt,4,2.0,2.0,2.0,225.0,56.25,2,124,1.0,1.0,1.0,1,102,1.7,4.96
43739316,38.68832778930664,-9.354559898376465,Carcavelos e Parede,Entire home/apt,2,1.0,1.0,1.0,89.0,44.5,2,265,1.0,1.0,1.0,1,190,3.64,4.93
43751060,38.71139,-9.15602,Estrela,Entire home/apt,4,2.0,3.0,2.0,193.0,48.25,3,214,0.0,1.0,1.0,0,73,1.23,4.82
43751845,38.93761,-9.06379,"Alhandra, So Joo dos Montes e Calhandriz",Private room,2,1.0,1.0,1.0,131.0,65.5,1,109,1.0,1.0,1.0,0,2,0.14,5.0
43752586,38.93762,-9.0647,"Alhandra, So Joo dos Montes e Calhandriz",Private room,2,1.0,1.0,1.0,131.0,65.5,1,171,1.0,1.0,1.0,0,14,0.33,5.0
43753946,38.96555,-9.37461,Mafra,Entire home/apt,8,4.0,4.0,2.5,242.0,30.25,2,135,1.0,1.0,1.0,0,4,0.09,4.25
43764480,38.70818,-9.43092,Cascais e Estoril,Entire home/apt,4,1.0,3.0,1.0,100.0,25.0,4,222,1.0,1.0,1.0,0,85,1.4,4.89
43777898,38.987735748291016,-9.10795783996582,Santiago dos Velhos,Entire home/apt,2,1.0,1.0,1.0,93.0,46.5,1,306,1.0,1.0,1.0,0,30,0.5,5.0
43779178,38.71196,-9.14793,Misericrdia,Entire home/apt,3,2.0,2.0,1.0,72.0,24.0,3,257,0.0,1.0,1.0,0,143,2.38,4.75
43784710,38.71699,-9.14443,Santo Antnio,Entire home/apt,2,1.0,1.0,1.0,131.0,65.5,1,310,1.0,0.0,1.0,0,347,5.74,4.81
43786009,38.70584,-9.39157,Cascais e Estoril,Entire home/apt,5,3.0,3.0,2.5,200.0,40.0,4,291,1.0,1.0,1.0,0,13,0.22,4.85
43791112,38.70607,-9.43062,Cascais e Estoril,Entire home/apt,3,1.0,0.0,1.0,120.0,40.0,7,289,0.0,1.0,1.0,0,7,0.47,4.57
43796576,38.71615,-9.13369,Santa Maria Maior,Entire home/apt,2,0.0,1.0,1.0,75.0,37.5,3,40,0.0,1.0,1.0,1,240,3.98,4.7
